Date,Mine,Pit,Production_Tonnes,Target_Tonnes,Equipment_Availability_Pct,Equipment_Utilisation_Pct,Downtime_Hours,Production_Year,Production_Month,Month_Name,Production_Variance_Tonnes,Production_Shortfall_Tonnes,Production_Surplus_Tonnes,Target_Achievement_Pct,Production_Status,Production_Performance_Category,Availability_Status,Utilisation_Status,Downtime_Category,Equipment_Performance_Status,Possible_Production_Constraint,Production_Risk_Level
2025-02-04,Mankokobi Coal Mine,North Pit,10410.6,9213.1,92.8,77.9,4.4,2025,2,Feb,1197.5,0,1197.5,113,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-04,Mankokobi Coal Mine,South Pit,7748.7,6690.3,80.4,84.5,6.8,2025,2,Feb,1058.4,0,1058.4,115.82,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-02-05,Mankokobi Coal Mine,Central Pit,6831.6,7519.4,85.3,73.9,5.2,2025,2,Feb,-687.8,687.8,0,90.85,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-02-05,Mankokobi Coal Mine,North Pit,8184,8451,88.7,75.5,5,2025,2,Feb,-267,267,0,96.84,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-05,Mankokobi Coal Mine,South Pit,5851.6,5941.4,91.8,80.7,11.4,2025,2,Feb,-89.8,89.8,0,98.49,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-06,Mankokobi Coal Mine,Central Pit,8125.9,8772.8,96.9,84.5,5.3,2025,2,Feb,-646.9,646.9,0,92.63,Below Target,Underperforming,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-02-06,Mankokobi Coal Mine,North Pit,7383,8176.6,92.2,81.5,12,2025,2,Feb,-793.6,793.6,0,90.29,Below Target,Underperforming,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-06,Mankokobi Coal Mine,South Pit,6660.1,6751.5,78.1,66.6,5.7,2025,2,Feb,-91.4,91.4,0,98.65,Below Target,Slightly Below Target,Poor Availability,Poor Utilisation,Low Downtime,Availability Constraint,Low Equipment Availability,High Risk
2025-02-07,Mankokobi Coal Mine,Central Pit,7187.7,7529,88.3,72,4.2,2025,2,Feb,-341.3,341.3,0,95.47,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-02-07,Mankokobi Coal Mine,North Pit,7881,7742.7,92.4,70,7.9,2025,2,Feb,138.3,0,138.3,101.79,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-02-07,Mankokobi Coal Mine,South Pit,7268.9,6830.8,92.2,85.7,9,2025,2,Feb,438.1,0,438.1,106.41,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Medium Risk
2025-02-08,Mankokobi Coal Mine,Central Pit,8986.4,7915.1,88.5,81.4,11.2,2025,2,Feb,1071.3,0,1071.3,113.53,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-08,Mankokobi Coal Mine,North Pit,7072.9,7308.2,83.6,82,11.1,2025,2,Feb,-235.3,235.3,0,96.78,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-08,Mankokobi Coal Mine,South Pit,6895.9,7271.3,85.7,74.6,5.1,2025,2,Feb,-375.4,375.4,0,94.84,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-02-09,Mankokobi Coal Mine,Central Pit,7522.6,8399.2,85.8,63.7,7.8,2025,2,Feb,-876.6,876.6,0,89.56,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-02-09,Mankokobi Coal Mine,North Pit,8952.3,8712.9,93.7,62.5,11.5,2025,2,Feb,239.4,0,239.4,102.75,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-02-09,Mankokobi Coal Mine,South Pit,7513.6,7607.5,83.4,66.9,11.7,2025,2,Feb,-93.9,93.9,0,98.77,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-02-10,Mankokobi Coal Mine,Central Pit,7569.5,7923.2,91.1,71.9,10.7,2025,2,Feb,-353.7,353.7,0,95.54,Below Target,Slightly Below Target,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-02-10,Mankokobi Coal Mine,North Pit,9298,8851.3,75.8,79.6,5.7,2025,2,Feb,446.7,0,446.7,105.05,Target Achieved,Target Achieved,Poor Availability,Moderate Utilisation,Low Downtime,Availability Constraint,No Production Shortfall,Medium Risk
2025-02-10,Mankokobi Coal Mine,South Pit,7570,7417.8,98,79.3,5,2025,2,Feb,152.2,0,152.2,102.05,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-11,Mankokobi Coal Mine,Central Pit,7483.1,8333.8,85.2,76.1,10.8,2025,2,Feb,-850.7,850.7,0,89.79,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-11,Mankokobi Coal Mine,North Pit,8147.8,7963.9,83.5,88.6,11.5,2025,2,Feb,183.9,0,183.9,102.31,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,High Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-11,Mankokobi Coal Mine,South Pit,7460.5,6929.6,85,84.7,9.4,2025,2,Feb,530.9,0,530.9,107.66,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-12,Mankokobi Coal Mine,Central Pit,6182.6,7935.6,92.6,71.8,12.1,2025,2,Feb,-1753,1753,0,77.91,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-02-12,Mankokobi Coal Mine,North Pit,7648.9,8668.8,98,72.6,5.2,2025,2,Feb,-1019.9,1019.9,0,88.23,Below Target,Critical Underperformance,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,Low Equipment Utilisation,Medium Risk
2025-02-12,Mankokobi Coal Mine,South Pit,7239.6,7262.9,81.8,95,3.8,2025,2,Feb,-23.3,23.3,0,99.68,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-02-13,Mankokobi Coal Mine,Central Pit,8285.5,8737.1,95.4,89.2,12,2025,2,Feb,-451.6,451.6,0,94.83,Below Target,Underperforming,Good Availability,Good Utilisation,High Downtime,Effective,Non-Equipment Constraint,Medium Risk
2025-02-13,Mankokobi Coal Mine,North Pit,9618.6,9311.2,91.2,79.5,5,2025,2,Feb,307.4,0,307.4,103.3,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-13,Mankokobi Coal Mine,South Pit,7388.8,7095,92.3,95,7.2,2025,2,Feb,293.8,0,293.8,104.14,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Low Risk
2025-02-14,Mankokobi Coal Mine,Central Pit,7115.5,7758.7,91.5,86.9,7.7,2025,2,Feb,-643.2,643.2,0,91.71,Below Target,Underperforming,Good Availability,Good Utilisation,Moderate Downtime,Effective,Non-Equipment Constraint,Low Risk
2025-02-14,Mankokobi Coal Mine,North Pit,7035.7,8413.2,85.7,70.9,8.4,2025,2,Feb,-1377.5,1377.5,0,83.63,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-02-14,Mankokobi Coal Mine,South Pit,6729,7020.4,79.7,76.3,9.9,2025,2,Feb,-291.4,291.4,0,95.85,Below Target,Slightly Below Target,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,Low Equipment Availability,Medium Risk
2025-02-15,Mankokobi Coal Mine,Central Pit,7671.4,7745.1,81.9,95,4.2,2025,2,Feb,-73.7,73.7,0,99.05,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Low Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-02-15,Mankokobi Coal Mine,North Pit,7268.9,8866.7,87.1,85.6,9.3,2025,2,Feb,-1597.8,1597.8,0,81.98,Below Target,Critical Underperformance,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-15,Mankokobi Coal Mine,South Pit,6827.9,6780.8,91.7,77.2,5.3,2025,2,Feb,47.1,0,47.1,100.69,Target Achieved,Target Achieved,Good Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-16,Mankokobi Coal Mine,Central Pit,7378.8,8522.5,73.4,63.5,10.6,2025,2,Feb,-1143.7,1143.7,0,86.58,Below Target,Critical Underperformance,Poor Availability,Poor Utilisation,High Downtime,Availability Constraint,High Downtime / Low Availability,High Risk
2025-02-16,Mankokobi Coal Mine,North Pit,8457.8,8481.4,85,73,10.6,2025,2,Feb,-23.6,23.6,0,99.72,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-02-16,Mankokobi Coal Mine,South Pit,6408.9,6989.9,86,68.1,9.4,2025,2,Feb,-581,581,0,91.69,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-02-17,Mankokobi Coal Mine,Central Pit,8460.1,8216.2,81.8,74.3,9.5,2025,2,Feb,243.9,0,243.9,102.97,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-17,Mankokobi Coal Mine,North Pit,7654,8332.7,87.6,81.4,9.5,2025,2,Feb,-678.7,678.7,0,91.86,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-17,Mankokobi Coal Mine,South Pit,6308.8,6990.1,86.7,83.7,11.3,2025,2,Feb,-681.3,681.3,0,90.25,Below Target,Underperforming,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-18,Mankokobi Coal Mine,Central Pit,6548.7,7104.4,97.7,69.3,7,2025,2,Feb,-555.7,555.7,0,92.18,Below Target,Underperforming,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,Low Equipment Utilisation,High Risk
2025-02-18,Mankokobi Coal Mine,North Pit,8767.9,8337.8,94.4,70.4,6.2,2025,2,Feb,430.1,0,430.1,105.16,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-02-18,Mankokobi Coal Mine,South Pit,7421.1,6431.1,91.3,69,8.6,2025,2,Feb,990,0,990,115.39,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-02-19,Mankokobi Coal Mine,Central Pit,6425.7,7718.3,87.7,80.2,9.3,2025,2,Feb,-1292.6,1292.6,0,83.25,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-19,Mankokobi Coal Mine,North Pit,7573.7,7691.9,85,84.8,10.8,2025,2,Feb,-118.2,118.2,0,98.46,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-19,Mankokobi Coal Mine,South Pit,6851.8,6870.7,85.7,69,6.1,2025,2,Feb,-18.9,18.9,0,99.72,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-02-20,Mankokobi Coal Mine,Central Pit,8721.2,7673.1,90.9,89.3,9.6,2025,2,Feb,1048.1,0,1048.1,113.66,Target Achieved,Target Achieved,Good Availability,Good Utilisation,Moderate Downtime,Effective,No Production Shortfall,Medium Risk
2025-02-20,Mankokobi Coal Mine,North Pit,7143,8607,82.6,80.9,9.5,2025,2,Feb,-1464,1464,0,82.99,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-20,Mankokobi Coal Mine,South Pit,6221.4,6305.2,81,73.6,5.1,2025,2,Feb,-83.8,83.8,0,98.67,Below Target,Slightly Below Target,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,Low Equipment Utilisation,Medium Risk
2025-02-21,Mankokobi Coal Mine,Central Pit,8063.7,7464.8,80.6,71.2,8.7,2025,2,Feb,598.9,0,598.9,108.02,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-21,Mankokobi Coal Mine,North Pit,8725.3,8357.2,89.1,68,7.1,2025,2,Feb,368.1,0,368.1,104.4,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-02-21,Mankokobi Coal Mine,South Pit,8182.3,8142.3,86.3,78.7,5.5,2025,2,Feb,40,0,40,100.49,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-22,Mankokobi Coal Mine,Central Pit,7426.7,7735.8,89.3,79.3,8.1,2025,2,Feb,-309.1,309.1,0,96,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-22,Mankokobi Coal Mine,North Pit,8102.1,8255,88.7,95,6.6,2025,2,Feb,-152.9,152.9,0,98.15,Below Target,Slightly Below Target,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Low Risk
2025-02-22,Mankokobi Coal Mine,South Pit,6504.4,6879.6,98,83,10.8,2025,2,Feb,-375.2,375.2,0,94.55,Below Target,Underperforming,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-23,Mankokobi Coal Mine,Central Pit,6842.5,7869.7,91.4,79.2,11.5,2025,2,Feb,-1027.2,1027.2,0,86.95,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-23,Mankokobi Coal Mine,North Pit,8815.4,8019.4,93.1,65.7,4.4,2025,2,Feb,796,0,796,109.93,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-02-23,Mankokobi Coal Mine,South Pit,8240.8,7558.7,91.4,87,11.2,2025,2,Feb,682.1,0,682.1,109.02,Target Achieved,Target Achieved,Good Availability,Good Utilisation,High Downtime,Effective,No Production Shortfall,Medium Risk
2025-02-24,Mankokobi Coal Mine,Central Pit,8049.2,8291.6,88.7,81.1,12.3,2025,2,Feb,-242.4,242.4,0,97.08,Below Target,Slightly Below Target,Moderate Availability,Moderate Utilisation,High Downtime,Needs Investigation,Further Investigation Required,High Risk
2025-02-24,Mankokobi Coal Mine,North Pit,8513.8,8499.9,78.9,81,6.4,2025,2,Feb,13.9,0,13.9,100.16,Target Achieved,Target Achieved,Poor Availability,Moderate Utilisation,Moderate Downtime,Availability Constraint,No Production Shortfall,Low Risk
2025-02-24,Mankokobi Coal Mine,South Pit,7128.8,7161.5,91.7,78.2,6.5,2025,2,Feb,-32.7,32.7,0,99.54,Below Target,Slightly Below Target,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-02-25,Mankokobi Coal Mine,Central Pit,7871,7824.6,85.6,88.1,6.5,2025,2,Feb,46.4,0,46.4,100.59,Target Achieved,Target Achieved,Moderate Availability,Good Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-02-25,Mankokobi Coal Mine,North Pit,8741.5,7878.5,90.8,70.7,10.1,2025,2,Feb,863,0,863,110.95,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,High Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-02-25,Mankokobi Coal Mine,South Pit,7930.2,7589.9,89.6,68.6,3.8,2025,2,Feb,340.3,0,340.3,104.48,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-02-26,Mankokobi Coal Mine,Central Pit,6923,8347,89.7,66.2,10.2,2025,2,Feb,-1424,1424,0,82.94,Below Target,Critical Underperformance,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-02-26,Mankokobi Coal Mine,North Pit,9646.3,8579.3,93.9,74.4,7.9,2025,2,Feb,1067,0,1067,112.44,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Moderate Downtime,Available but Underutilised,No Production Shortfall,Medium Risk
2025-02-26,Mankokobi Coal Mine,South Pit,6321,6989.8,86.5,68.6,6.3,2025,2,Feb,-668.8,668.8,0,90.43,Below Target,Underperforming,Moderate Availability,Poor Utilisation,Moderate Downtime,Needs Investigation,Low Equipment Utilisation,High Risk
2025-02-27,Mankokobi Coal Mine,Central Pit,8806.7,8381,86.8,77.7,9.1,2025,2,Feb,425.7,0,425.7,105.08,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-27,Mankokobi Coal Mine,North Pit,7996.9,7637.9,81.4,70.5,12.1,2025,2,Feb,359,0,359,104.7,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,High Downtime,Needs Investigation,No Production Shortfall,High Risk
2025-02-27,Mankokobi Coal Mine,South Pit,7764.7,7737.3,96.9,67,5.2,2025,2,Feb,27.4,0,27.4,100.35,Target Achieved,Target Achieved,Good Availability,Poor Utilisation,Low Downtime,Available but Underutilised,No Production Shortfall,High Risk
2025-02-28,Mankokobi Coal Mine,Central Pit,8372.1,7747.8,81.5,83.6,5,2025,2,Feb,624.3,0,624.3,108.06,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-02-28,Mankokobi Coal Mine,North Pit,9051.6,8256.1,84.9,73.5,4.1,2025,2,Feb,795.5,0,795.5,109.64,Target Achieved,Target Achieved,Moderate Availability,Poor Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-02-28,Mankokobi Coal Mine,South Pit,5914.2,6934.1,91.5,79.4,8.9,2025,2,Feb,-1019.9,1019.9,0,85.29,Below Target,Critical Underperformance,Good Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
2025-03-01,Mankokobi Coal Mine,Central Pit,9479.9,8060.5,89.8,82.6,4.4,2025,3,Mar,1419.4,0,1419.4,117.61,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Low Risk
2025-03-01,Mankokobi Coal Mine,North Pit,8517.9,8157.8,88.9,75.5,4.8,2025,3,Mar,360.1,0,360.1,104.41,Target Achieved,Target Achieved,Moderate Availability,Moderate Utilisation,Low Downtime,Needs Investigation,No Production Shortfall,Medium Risk
2025-03-01,Mankokobi Coal Mine,South Pit,5722.7,6375.6,81.1,84.2,8.1,2025,3,Mar,-652.9,652.9,0,89.76,Below Target,Critical Underperformance,Moderate Availability,Moderate Utilisation,Moderate Downtime,Needs Investigation,Further Investigation Required,Medium Risk
